0,1,2,3,4,5,6,7,8,9,SourceFile,TableIndex,10,11,12
1,ANCIPA,ENEL,"939,00","30.410.000,00","940,20","17.179.469,81","15.179.469,81",,,2025-01-22-Volume%20Giornaliero%20potabile.pdf,0,,,
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"947,71","25.157.576,55","23.157.576,55",2025-04-28-Volume%20Giornaliero%20Potabile.pdf,0,,"- 0,1%",
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"948,16","25.639.384,35","23.639.384,35",2025-04-20-Volume%20Giornaliero%20Potabile.pdf,0,,"- 0,4%",
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"949,41","26.977.739,35","24.977.739,35",2025-04-5-Volume%20Giornaliero%20Potabile.pdf,0,,"- 0,0%",
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"945,21","22.480.866,55","20.480.866,55",2025-07-31-Volume%20Giornaliero%20Potabile.pdf,0,,"- 0,2%","-64.241,04"
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"947,38","24.804.250,83","22.804.250,83",2025-06-27-Volume%20Giornaliero%20Potabile.pdf,0,(*),"+ 0,0%","0,00"
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"946,45","23.808.514,71","21.808.514,71",2025-07-7-Volume%20Giornaliero%20Potabile.pdf,0,,"- 0,3%","-96.361,56"
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"943,68","20.832.387,79","18.832.387,79",2025-08-9-Volume%20Giornaliero%20Potabile.pdf,0,,"- 1,0%","-310.252,71"
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"947,71","25.157.576,55","23.157.576,55",2025-06-06-Volume%20Giornaliero%20Potabile.pdf,0,,"- 0,1%","-42.827,35"
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"947,74","25.189.697,07","23.189.697,07",2025-04-27-Volume%20Giornaliero%20Potabile.pdf,0,,"- 0,0%",
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"947,38","24.804.250,83","22.804.250,83",2025-06-19-Volume%20Giornaliero%20Potabile.pdf,0,(*),"+ 0,0%","0,00"
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"939,76","16.732.850,37","14.732.850,37",2025-09-10-Volume%20Giornaliero%20Potabile.pdf,0,,"- 0,2%","-70.688,94"
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"946,18","23.519.430,03","21.519.430,03",2025-02-13-Volume%20Giornaliero%20potabile.pdf,0,,"+ 0,8%",
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"948,11","25.585.850,15","23.585.850,15",2025-03-11-Volume%20Giornaliero%20potabile.pdf,0,,"- 0,0%",
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"947,42","24.847.078,19","22.847.078,19",2025-02-23-Volume%20Giornaliero%20potabile.pdf,0,,"+ 0,3%",
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"947,28","24.697.182,43","22.697.182,43",2025-02-21-Volume%20Giornaliero%20potabile.pdf,0,,"+ 0,2%",
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"939,40","16.371.506,77","14.371.506,77",2025-09-17-Volume%20Giornaliero%20Potabile.pdf,0,,"- 0,1%","-39.992,56"
1,ANCIPA,ENEL,"30.410.000,00","950,00","30.410.000,00",n.d.,"947,71","25.157.576,55","23.157.576,55",2025-05-3-Volume%20Giornaliero%20Potabile.pdf,0,,"- 0,0%",
ANCIPA,TROINA,"30,40","22,75","18,10","4,65","23,03",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2018-04.pdf,0,,,
ANCIPA,TROINA,"30,40","9,27","10,96","-1,69","8,39",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2018-11.pdf,0,,,
ANCIPA,TROINA,"30,40","10,96","12,87","-1,91","9,85",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2018-10.pdf,0,,,
ANCIPA,TROINA,"30,40","9,39","6,82","2,57","8,74",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2018-02.pdf,0,,,
ANCIPA,TROINA,"30,40","13,20","9,27","3,93","6,98",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2018-12.pdf,0,,,
ANCIPA,TROINA,"30,40","12,87","15,88","-3,01","12,31",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2018-09.pdf,0,,,
ANCIPA,TROINA,"30,40","18,10","9,39","8,71","16,06",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2018-03.pdf,0,,,
ANCIPA,TROINA,"30,40","23,97","22,38","1,59","16,79",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2018-07.pdf,0,,,
ANCIPA,TROINA,"30,40","22,38","22,77","-0,39","19,47",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2018-06.pdf,0,,,
ANCIPA,TROINA,"30,40","6,82","6,98","-0,16","2,96",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2018-01.pdf,0,,,
ANCIPA,TROINA,"30,40","15,88","23,97","-8,09","14,63",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2018-08.pdf,0,,,
ANCIPA,TROINA,"30,40","22,77","22,75","0,02","24,48",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2018-05.pdf,0,,,
ANCIPA,TROINA,"30,40","17,34","19,50","-2,16","14,19",IRR. - POT. - ELETTR.,E.N.E.L.,,Prospetto%20volumi%20invasi%20Settembre%202022.pdf.pdf,0,,,
ANCIPA,TROINA,"30,40","10,96","11,82","-0,86","11,19",IRR. - POT. - ELETTR.,E.N.E.L.,,Prospetto%20volumi%20invasi%20Dicembre%202022.pdf_0.pdf,0,,,
ANCIPA,TROINA,"30,40","22,88","22,68","0,20","7,90",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2022-02.pdf,0,,,
ANCIPA,TROINA,"30,40","23,06","25,50","-2,44","21,93",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2022-05.pdf,0,,,
ANCIPA,TROINA,"30,40","13,80","17,34","-3,54","12,03",IRR. - POT. - ELETTR.,E.N.E.L.,,Prospetto%20volumi%20invasi%20Ottobre%202022.pdf,0,,,
ANCIPA,TROINA,"30,40","22,01","22,88","-0,87","12,29",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2022-03.pdf,0,,,
ANCIPA,TROINA,"30,40","22,68","11,19","11,49","5,92",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2022-01_corretto%20Anno%202022.pdf,0,,,
ANCIPA,TROINA,"30,40","23,36","23,06","0,30","20,95",IRR. - POT. - ELETTR.,E.N.E.L.,,Prospetto%20volumi%20invasi%20Giugno%202022.pdf,0,,,
ANCIPA,TROINA,"30,40","25,50","22,01","3,49","19,31",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2022-04.pdf,0,,,
ANCIPA,TROINA,"30,40","21,76","23,36","-1,60","18,98",IRR. - POT. - ELETTR.,E.N.E.L.,,Prospetto%20volumi%20invasi%20Luglio%202022.pdf.pdf,0,,,
ANCIPA,TROINA,"30,40","11,82","13,80","-1,98","10,99",IRR. - POT. - ELETTR.,E.N.E.L.,,Prospetto%20volumi%20invasi%20Novembre%202022.pdf.pdf,0,,,
ANCIPA,TROINA,"30,40","19,50","21,76","-2,26","16,61",IRR. - POT. - ELETTR.,E.N.E.L.,,Prospetto%20volumi%20invasi%20Agosto%202022.pdf,0,,,
ANCIPA,TROINA,"30,40","17,85","15,39","2,46","9,03",IRR. - POT. - ELETTR,. E.N.E.L.,,inv_2011-05.pdf,0,,,
ANCIPA,TROINA,"30,40","3,45","3,31","0,14","8,82",IRR. - POT. - ELETTR,E.N.E.L.,,inv_2011-02.pdf,0,,,
ANCIPA,TROINA,"30,40","15,39","15,78","-0,39","9,19",IRR. - POT. - ELETTR,. E.N.E.L.,,inv_2011-04.pdf,0,,,
ANCIPA,TROINA,"30,40","14,70","17,00","-2,30","4,21",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2011-08.pdf,0,,,
ANCIPA,TROINA,"30,40","8,45","10,19","-1,74","2,68",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2011-11.pdf,0,,,
ANCIPA,TROINA,"30,40","12,35","14,70","-2,35","2,51",IRR. - POT. - ELETTR,E.N.E.L.,,inv_2011-09.pdf,0,,,
ANCIPA,TROINA,"30,40","6,80","8,45","-1,65","2,43",IRR. - POT. - ELETTR,. E.N.E.L.,,inv_2011-12.pdf,0,,,
ANCIPA,TROINA,"30,40","15,78","3,45","12,33","8,94",IRR. - POT. - ELETTR,. E.N.E.L.,,inv_2011-03.pdf,0,,,
ANCIPA,TROINA,"30,40","17,00","18,54","-1,54","6,03",IRR. - POT. - ELETTR,. E.N.E.L.,,inv_2011-07.pdf,0,,,
ANCIPA,TROINA,"30,40","18,54","17,85","0,69","7,58",IRR. - POT. - ELETTR,. E.N.E.L.,,inv_2011-06.pdf,0,,,
ANCIPA,TROINA,"30,40","10,19","12,35","-2,16","1,42",IRR. - POT. - ELETTR,E.N.E.L.,,inv_2011-10.pdf,0,,,
ANCIPA,TROINA,"30,40","3,31","2,43","0,88","8,97",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2011-01.pdf,0,,,
ANCIPA,TROINA,"30,40","12,31","14,63","-2,32","8,87",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2017-09.pdf,0,,,
ANCIPA,TROINA,"30,40","2,96","3,53","-0,57","13,99",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2017-01.pdf,0,,,
ANCIPA,TROINA,"30,40","16,79","19,47","-2,68","19,40",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2017-07.pdf,0,,,
ANCIPA,TROINA,"30,40","24,48","23,03","1,45","25,60",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2017-05.pdf,0,,,
ANCIPA,TROINA,"30,40","9,85","12,31","-2,46","6,79",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2017-10.pdf,0,,,
ANCIPA,TROINA,"30,40","6,98","8,39","-1,41","3,53",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2017-12.pdf,0,,,
ANCIPA,TROINA,"30,40","16,06","8,74","7,32","16,93",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2017-03.pdf,0,,,
ANCIPA,TROINA,"30,40","14,63","16,79","-2,16","11,23",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2017-08.pdf,0,,,
ANCIPA,TROINA,"30,40","23,03","16,06","6,97","25,49",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2017-04.pdf,0,,,
ANCIPA,TROINA,"30,40","19,47","24,48","-5,01","25,36",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2017-06.pdf,0,,,
ANCIPA,TROINA,"30,40","8,39","9,85","-1,46","4,83",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2017-11.pdf,0,,,
ANCIPA,TROINA,"30,40","8,74","2,96","5,78","17,38",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2017-02.pdf,0,,,
ANCIPA,TROINA,"30,40","7,41","9,18","-1,77","7,79",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2015-10.pdf,0,,,
ANCIPA,TROINA,"30,40","12,48","7,74","4,74","6,21",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2015-12.pdf,0,,,
ANCIPA,TROINA,"30,40","21,00","26,41","-5,41","26,68",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2015-05.pdf,0,,,
ANCIPA,TROINA,"30,40","26,15","19,11","7,04","13,71",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2015-03.pdf,0,,,
ANCIPA,TROINA,"30,40","19,11","7,07","12,04","8,61",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2015-02.pdf,0,,,
ANCIPA,TROINA,"30,40","13,30","20,49","-7,19","22,91",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2015-07.pdf,0,,,
ANCIPA,TROINA,"30,40","20,49","21,00","-0,51","26,01",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2015-06.pdf,0,,,
ANCIPA,TROINA,"30,40","7,07","6,21","0,86","7,39",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2015-01.pdf,0,,,
ANCIPA,TROINA,"30,40","26,41","26,15","0,26","22,25",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2015-04.pdf,0,,,
ANCIPA,TROINA,"30,40","9,18","11,43","-2,25","9,91",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2015-09.pdf,0,,,
ANCIPA,TROINA,"30,40","11,43","13,30","-1,87","14,24",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2015-08.pdf,0,,,
ANCIPA,TROINA,"30,40","7,74","7,41","0,33","5,95",IRR. - POT. - ELETTR.,E.N.E.L.,,inv_2015-11.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","904,64","847.699,95",,,,Situazione_volumi_invasati_AdB_Sicilia_28_Ott_2024_0.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","928,34","7 .631.724,00","3.831.724,00",,,,Situazione_volumi_invasati_AdB_Sicilia_13_Mag_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","927,20","6 .985.334,00","3.185.334,00",,,,Situazione_volumi_invasati_AdB_Sicilia_27_Mag_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","929,39","8.264.056,00","4.464.056,00",,,,Situazione_volumi_invasati_AdB_Sicilia_29_Gen_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","920,25","3.858.092,00","1.858.092,00",,,,0_Situazione_volumi_invasati_AdB_Sicilia_29_Lug_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","919,05","3.459.720,00","1.459.720,00",,,,Situazione_volumi_invasati_AdB_Sicilia_5_ago_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","908,18","1.265.883,00",,,,0__Situazione_volumi_invasati_AdB_Sicilia_07_Ott_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","931,82","9.868.891,00","6.068.891,00",,,,Situazione_volumi_invasati_AdB_Sicilia_01_Gennaio_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","929,16","8 .122.495,00","4.322.495,00",,,,Situazione_volumi_invasati_AdB_Sicilia_22_Apr_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","924,48","5.589.747,00","3.589.747,00",,,,1_Situazione_volumi_invasati_AdB_Sicilia_24_Giu_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","914,98","2.403.117,46",403.117,,,_Situazione_volumi_invasati_AdB_Sicilia_16_Dic_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","931,12","9.383.478,00","5.583.478,00",,,,Situazione_volumi_invasati_AdB_Sicilia_08_Gennaio_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","914,19","2.243.694,00","243.694,00",,,,Situazione_invasi_2_settembre_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","929,37","8 .251.697,00","4.451.697,00",,,,Situazione_volumi_invasati_AdB_Sicilia_15_Apr_2024-1.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","929,89","8 .577.415,00","4.777.415,00",,,,Situazione_volumi_invasati_AdB_Sicilia_08_Apr_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","920,36","3.896.410,02",1.896.410,,,_Situazione_volumi_invasati_AdB_Sicilia_23_Dic_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","902,20","607.681,03",,,,0__Situazione_volumi_invasati_AdB_Sicilia_02_Dic_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","930,74","9.128.802,00","5.328.802,00",,,,Situazione_volumi_invasati_AdB_Sicilia_25_Mar_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","906,85","1.097.324,62",,,,_Situazione_volumi_invasati_AdB_Sicilia_14_Ott_2024_0.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","928,93","7 .982.614,00","4.182.614,00",,,,Situazione_volumi_invasati_AdB_Sicilia_29_Apr_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","900,90","495.641,69",,,,_Situazione_volumi_invasati_AdB_Sicilia_18_Nov_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","930,00","8.647.405,00","4.847.405,00",,,,Situazione_volumi_invasati_AdB_Sicilia_22_Gen_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","930,38","8.892.232,00","5.092.232,00",,,,Situazione_volumi_invasati_AdB_Sicilia_01_Apr_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","927,32","7.051.627,43",5.051.627,,,_Situazione_volumi_invasati_AdB_Sicilia_30_Dic_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","903,15","696.269,06",,,,_Situazione_volumi_invasati_AdB_Sicilia_04_Nov_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","923,03","4.932.492,00","2.932.492,00",,,,0_Situazione_volumi_invasati_AdB_Sicilia_08_Lug_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","926,65","6.686.756,00","4.686.756,00",,,,4_Situazione_volumi_invasati_AdB_Sicilia_03_Giu_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","925,95","6.318.334,00","4.318.334,00",,,,3_Situazione_volumi_invasati_AdB_Sicilia_10_Giu_2024.pdf,0,,,
1,Ancipa,ENEL,,"30,410,000.00",911.84,"1,811,887.18",,,,16set_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","923,75","5.250.291,00","3.250.291,00",,,,1_Situazione_volumi_invasati_AdB_Sicilia_01_Lug_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","917,00","2.865.656,00","865.656,00",,,,Situazione_volumi_invasati_AdB_Sicilia_19_ago_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","913,00","2.016.076,70","16.076,70",,,,Situazione_invasi_9_settembre_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","901,66","560.129,83",,,,_Situazione_volumi_invasati_AdB_Sicilia_11_Nov_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","928,53","7.743.459,00","3.943.459,00",,,,Situazione_volumi_invasati_AdB_Sicilia_04_Mar_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","922,05","4.527.477,00","2.527.477,00",,,,2_Situazione_volumi_invasati_AdB_Sicilia_15_Lug_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","915,60","2.533.727,00","533.727,00",,,,Situazione_volumi_invasati_AdB_Sicilia_26_ago_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","928,57","7.767.137,00","3.967.137,00",,,,Situazione_volumi_invasati_AdB_Sicilia_05_Feb_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","928,66","7 .820.611,00","4.020.611,00",,,,Situazione_volumi_invasati_AdB_Sicilia_06_Mag_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","910,78","1.640.952,43",,,,_Situazione_volumi_invasati_AdB_Sicilia_23_set_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","927,87","7.360.578,00","3.560.578,00",,,,Situazione_volumi_invasati_AdB_Sicilia_12_Feb_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","925,25","5.963.624,00","3.963.624,00",,,,2_Situazione_volumi_invasati_AdB_Sicilia_17_Giu_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","918,10","3.168.650,00","1.168.650,00",,,,Situazione_volumi_invasati_AdB_Sicilia_12_ago_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","913,66","2.140.271,08",140.271,,,Situazione_volumi_invasati_AdB_Sicilia_09_Dic_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","930,59","9.029.699,00","5.229.699,00",,,,Situazione_volumi_invasati_AdB_Sicilia_15_Gen_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","898,10","287.994,41",,,,Situazione_volumi_invasati_AdB_Sicilia_25_Novembre_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","927,10","6.930.430,00","3.130.430,00",,,,Situazione_volumi_invasati_AdB_Sicilia_19_Feb_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","930,95","9.268.887,00","5.468.887,00",,,,0_Situazione_volumi_invasati_AdB_Sicilia_18_Mar_2024_0.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","927,10","6.930.430,00","3.130.430,00",,,,Situazione_volumi_invasati_AdB_Sicilia_26_Feb_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","927,86","7 .354.887,00","3.554.887,00",,,,Situazione_volumi_invasati_AdB_Sicilia_20_Mag_2024.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","921,18","4.192.315,00","2.192.315,00",,,,1_Situazione_volumi_invasati_AdB_Sicilia_22_Lug_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","909,55","1.457.207,86",,,,1__Situazione_volumi_invasati_AdB_Sicilia_30_Set_2024.pdf,0,,,
1,Ancipa,ENEL,,"30.410.000,00","906,08","1.006.313,34",,,,_Situazione_volumi_invasati_AdB_Sicilia_21_Ott_2024_0.pdf,0,,,
Ancipa,ENEL,,"30.410.000,00","930,92","9.248.762,00","5.448.762,00",,,,1_Situazione_volumi_invasati_AdB_Sicilia_11_Mar_2024_0.pdf,0,,,
